"index,Date,Value,Sentiment,BTC_Closing,BTC_Volume,Sentiment_Group"
"444,2019-04-21,62.0,Greed,5314.53125,13731844223,Greed"
"445,2019-04-22,61.0,Greed,5399.365234375,14601631648,Greed"
"446,2019-04-23,68.0,Greed,5572.3623046875,15867308108,Greed"
"447,2019-04-24,65.0,Greed,5464.86669921875,17048033399,Greed"
"448,2019-04-25,58.0,Greed,5210.515625,15330283408,Greed"
"449,2019-04-26,41.0,Fear,5279.34814453125,16812108040,Fear"
"450,2019-04-27,42.0,Fear,5268.291015625,13111274675,Fear"
"451,2019-04-28,40.0,Fear,5285.13916015625,12819992056,Fear"
"452,2019-04-29,42.0,Fear,5247.3525390625,13735490672,Fear"
"453,2019-04-30,42.0,Fear,5350.7265625,13878964574,Fear"
"454,2019-05-01,51.0,Neutral,5402.697265625,13679528236,Neutral"
"455,2019-05-02,50.0,Neutral,5505.28369140625,14644460907,Neutral"
"456,2019-05-03,63.0,Greed,5768.28955078125,18720780006,Greed"
"457,2019-05-04,66.0,Greed,5831.16748046875,17567780766,Greed"
"458,2019-05-05,67.0,Greed,5795.70849609375,14808830723,Greed"
"459,2019-05-06,57.0,Greed,5746.80712890625,15737171804,Greed"
"460,2019-05-07,69.0,Greed,5829.50146484375,18026409033,Greed"
"461,2019-05-08,63.0,Greed,5982.45751953125,15320605300,Greed"
"462,2019-05-09,69.0,Greed,6174.52880859375,16784645411,Greed"
"463,2019-05-10,71.0,Greed,6378.84912109375,19419875368,Greed"
"464,2019-05-11,76.0,Extreme Greed,7204.771484375,28867562329,Greed"
"465,2019-05-12,75.0,Greed,6972.37158203125,27773333680,Greed"
"466,2019-05-13,78.0,Extreme Greed,7814.9150390625,28677672181,Greed"
"467,2019-05-14,78.0,Extreme Greed,7994.416015625,32031452227,Greed"
"468,2019-05-15,77.0,Extreme Greed,8205.16796875,28344112920,Greed"
"469,2019-05-16,75.0,Greed,7884.9091796875,33167197581,Greed"
"470,2019-05-17,65.0,Greed,7343.8955078125,30066644905,Greed"
"471,2019-05-18,67.0,Greed,7271.2080078125,21354286562,Greed"
"472,2019-05-19,70.0,Greed,8197.689453125,25902422040,Greed"
"473,2019-05-20,73.0,Greed,7978.30908203125,23843404340,Greed"
"474,2019-05-21,68.0,Greed,7963.32763671875,25127245056,Greed"
"475,2019-05-22,69.0,Greed,7680.06640625,24719473175,Greed"
"476,2019-05-23,65.0,Greed,7881.8466796875,24457107820,Greed"
"477,2019-05-24,64.0,Greed,7987.37158203125,25919126991,Greed"
"478,2019-05-25,69.0,Greed,8052.5439453125,22256813107,Greed"
"479,2019-05-26,67.0,Greed,8673.2158203125,26677970091,Greed"
"480,2019-05-27,70.0,Greed,8805.7783203125,27949839564,Greed"
"481,2019-05-28,71.0,Greed,8719.9619140625,24226919267,Greed"
"482,2019-05-29,71.0,Greed,8659.4873046875,23473479966,Greed"
"483,2019-05-30,73.0,Greed,8319.47265625,29246528551,Greed"
"484,2019-05-31,61.0,Greed,8574.501953125,25365190957,Greed"
"485,2019-06-01,62.0,Greed,8564.0166015625,22488303544,Greed"
"486,2019-06-02,63.0,Greed,8742.9580078125,20266216022,Greed"
"487,2019-06-03,66.0,Greed,8208.9951171875,22004511436,Greed"
"488,2019-06-04,42.0,Fear,7707.77099609375,24609731549,Fear"
"489,2019-06-05,27.0,Fear,7824.2314453125,21760923463,Fear"
"490,2019-06-06,34.0,Fear,7822.0234375,19474611077,Fear"
"491,2019-06-07,27.0,Fear,8043.951171875,19141423231,Fear"
"492,2019-06-08,62.0,Greed,7954.1279296875,16522722810,Greed"
"493,2019-06-09,62.0,Greed,7688.0771484375,16610726547,Greed"
"494,2019-06-10,46.0,Fear,8000.32958984375,18689275117,Fear"
"495,2019-06-11,61.0,Greed,7927.71435546875,17107279932,Greed"
"496,2019-06-12,60.0,Greed,8145.857421875,19034432883,Greed"
"497,2019-06-13,63.0,Greed,8230.923828125,18669407147,Greed"
"498,2019-06-14,67.0,Greed,8693.8330078125,19831162906,Greed"
"499,2019-06-15,75.0,Greed,8838.375,18371033226,Greed"
"500,2019-06-16,80.0,Extreme Greed,8994.48828125,23348550311,Greed"
"501,2019-06-17,84.0,Extreme Greed,9320.3525390625,15562951919,Greed"
"502,2019-06-18,83.0,Extreme Greed,9081.7626953125,15848210536,Greed"
"503,2019-06-19,82.0,Extreme Greed,9273.521484375,15546809946,Greed"
"504,2019-06-20,81.0,Extreme Greed,9527.16015625,17846823784,Greed"
"505,2019-06-21,84.0,Extreme Greed,10144.556640625,20624008643,Greed"
"506,2019-06-22,83.0,Extreme Greed,10701.69140625,29995204861,Greed"
"507,2019-06-23,84.0,Extreme Greed,10855.37109375,20998326502,Greed"
"508,2019-06-24,80.0,Extreme Greed,11011.1025390625,19271652365,Greed"
"509,2019-06-25,87.0,Extreme Greed,11790.9169921875,24879684533,Greed"
"510,2019-06-26,95.0,Extreme Greed,13016.2314453125,45105733173,Greed"
"511,2019-06-27,92.0,Extreme Greed,11182.806640625,39977475223,Greed"
"512,2019-06-28,62.0,Greed,12407.33203125,35087757766,Greed"
"513,2019-06-29,74.0,Greed,11959.37109375,29923961128,Greed"
"514,2019-06-30,78.0,Extreme Greed,10817.1552734375,27256473494,Greed"
"515,2019-07-01,65.0,Greed,10583.134765625,29378589324,Greed"
"516,2019-07-02,63.0,Greed,10801.677734375,31015895223,Greed"
"517,2019-07-03,79.0,Extreme Greed,11961.26953125,30796494294,Greed"
"518,2019-07-04,76.0,Extreme Greed,11215.4375,25920294033,Greed"
"519,2019-07-05,67.0,Greed,10978.4599609375,23838480210,Greed"
"520,2019-07-06,72.0,Greed,11208.55078125,21092024306,Greed"
"521,2019-07-07,67.0,Greed,11450.8466796875,19369044277,Greed"
"522,2019-07-08,74.0,Greed,12285.9580078125,23482551458,Greed"
"523,2019-07-09,84.0,Extreme Greed,12573.8125,28167921523,Greed"
"524,2019-07-10,83.0,Extreme Greed,12156.5126953125,33627574244,Greed"
"525,2019-07-11,62.0,Greed,11358.662109375,28595327690,Greed"
"526,2019-07-12,33.0,Fear,11815.986328125,23534692797,Fear"
"527,2019-07-13,65.0,Greed,11392.37890625,21042616384,Greed"
"528,2019-07-14,61.0,Greed,10256.05859375,22486000001,Greed"
"529,2019-07-15,16.0,Extreme Fear,10895.08984375,25384047207,Fear"
"530,2019-07-16,34.0,Fear,9477.6416015625,24151199070,Fear"
"531,2019-07-17,19.0,Extreme Fear,9693.802734375,24569921549,Fear"
"532,2019-07-18,40.0,Fear,10666.482421875,25187024648,Fear"
"533,2019-07-19,42.0,Fear,10530.732421875,20727426310,Fear"
"534,2019-07-20,34.0,Fear,10767.1396484375,20206615155,Fear"
"535,2019-07-21,42.0,Fear,10599.10546875,17130580467,Fear"
"536,2019-07-22,42.0,Fear,10343.1064453125,16334414913,Fear"
"537,2019-07-23,40.0,Fear,9900.767578125,17851916995,Fear"
"538,2019-07-24,20.0,Extreme Fear,9811.92578125,17398734322,Fear"
"539,2019-07-25,42.0,Fear,9911.841796875,15821952090,Fear"
"540,2019-07-26,24.0,Extreme Fear,9870.3037109375,14495714483,Fear"
"541,2019-07-27,47.0,Neutral,9477.677734375,16817809536,Neutral"
"542,2019-07-28,16.0,Extreme Fear,9552.8603515625,13738687093,Fear"
"543,2019-07-29,19.0,Extreme Fear,9519.1455078125,13791445323,Fear"
"544,2019-07-30,22.0,Extreme Fear,9607.423828125,13829811132,Fear"
"545,2019-07-31,31.0,Fear,10085.6279296875,16631520648,Fear"
"546,2019-08-01,57.0,Greed,10399.6689453125,17165337858,Greed"
"547,2019-08-02,61.0,Greed,10518.1748046875,17489094082,Greed"
"548,2019-08-03,61.0,Greed,10821.7265625,15352685061,Greed"
"549,2019-08-04,62.0,Greed,10970.1845703125,16530894787,Greed"
"550,2019-08-05,64.0,Greed,11805.6533203125,23875988832,Greed"
"551,2019-08-06,66.0,Greed,11478.1689453125,23635107660,Greed"
"552,2019-08-07,45.0,Fear,11941.96875,22194988641,Fear"
"553,2019-08-08,61.0,Greed,11966.4072265625,19481591730,Greed"
"554,2019-08-09,60.0,Greed,11862.9365234375,18339989960,Greed"
"555,2019-08-10,59.0,Greed,11354.0244140625,18125355447,Greed"
"556,2019-08-11,45.0,Fear,11523.5791015625,15774371518,Fear"
"557,2019-08-12,48.0,Neutral,11382.6162109375,13647198229,Neutral"
"558,2019-08-13,45.0,Fear,10895.830078125,16681503537,Fear"
"559,2019-08-14,11.0,Extreme Fear,10051.7041015625,19990838300,Fear"
"560,2019-08-15,13.0,Extreme Fear,10311.5458984375,22899115082,Fear"
"561,2019-08-16,31.0,Fear,10374.3388671875,20228207096,Fear"
"562,2019-08-17,20.0,Extreme Fear,10231.744140625,13778035685,Fear"
"563,2019-08-18,14.0,Extreme Fear,10345.810546875,12999813869,Fear"
"564,2019-08-19,30.0,Fear,10916.0537109375,16038264603,Fear"
"565,2019-08-20,39.0,Fear,10763.232421875,15053082175,Fear"
"566,2019-08-21,11.0,Extreme Fear,10138.0498046875,19473084768,Fear"
"567,2019-08-22,5.0,Extreme Fear,10131.0556640625,17097508856,Fear"
"568,2019-08-23,33.0,Fear,10407.96484375,15627023886,Fear"
"569,2019-08-24,39.0,Fear,10159.9609375,15451030650,Fear"
"570,2019-08-25,33.0,Fear,10138.517578125,14153856610,Fear"
"571,2019-08-26,41.0,Fear,10370.8203125,18438654080,Fear"
"572,2019-08-27,30.0,Fear,10185.5,14762609503,Fear"
"573,2019-08-28,32.0,Fear,9754.4228515625,17603790323,Fear"
"574,2019-08-29,20.0,Extreme Fear,9510.2001953125,17045878501,Fear"
"575,2019-08-30,24.0,Extreme Fear,9598.173828125,13595263986,Fear"
"576,2019-08-31,20.0,Extreme Fear,9630.6640625,11454806419,Fear"
"577,2019-09-01,24.0,Extreme Fear,9757.970703125,11445355859,Fear"
"578,2019-09-02,28.0,Fear,10346.7607421875,17248102294,Fear"
"579,2019-09-03,41.0,Fear,10623.5400390625,19384917989,Fear"
"580,2019-09-04,43.0,Fear,10594.4931640625,16742664769,Fear"
"581,2019-09-05,41.0,Fear,10575.533203125,14551239508,Fear"
"582,2019-09-06,43.0,Fear,10353.302734375,19536574783,Fear"
"583,2019-09-07,39.0,Fear,10517.2548828125,15307366476,Fear"
"584,2019-09-08,43.0,Fear,10441.2763671875,13670567493,Fear"
"585,2019-09-09,41.0,Fear,10334.974609375,17595943368,Fear"
"586,2019-09-10,41.0,Fear,10115.9755859375,14906809639,Fear"
"587,2019-09-11,38.0,Fear,10178.3720703125,15428063426,Fear"
"588,2019-09-12,39.0,Fear,10410.126953125,15323563925,Fear"
"589,2019-09-13,38.0,Fear,10360.546875,14109864675,Fear"
"590,2019-09-14,39.0,Fear,10358.048828125,13468713124,Fear"
"591,2019-09-15,38.0,Fear,10347.712890625,12043433567,Fear"
"592,2019-09-16,38.0,Fear,10276.7939453125,15160167779,Fear"
"593,2019-09-17,41.0,Fear,10241.2724609375,15304603363,Fear"
"594,2019-09-18,38.0,Fear,10198.248046875,16169268880,Fear"
"595,2019-09-19,31.0,Fear,10266.4150390625,19937691247,Fear"
"596,2019-09-20,41.0,Fear,10181.6416015625,14734189639,Fear"
"597,2019-09-21,37.0,Fear,10019.716796875,13425266806,Fear"
"598,2019-09-22,37.0,Fear,10070.392578125,13199651698,Fear"
"599,2019-09-23,41.0,Fear,9729.32421875,15144925408,Fear"
"600,2019-09-24,39.0,Fear,8620.56640625,25002886689,Fear"
"601,2019-09-25,15.0,Extreme Fear,8486.9931640625,21744728353,Fear"
"602,2019-09-26,12.0,Extreme Fear,8118.9677734375,19258205289,Fear"
"603,2019-09-27,24.0,Extreme Fear,8251.845703125,16408941156,Fear"
"604,2019-09-28,32.0,Fear,8245.9150390625,14141152736,Fear"
"605,2019-09-29,33.0,Fear,8104.185546875,13034629109,Fear"
"606,2019-09-30,27.0,Fear,8293.8681640625,17115474183,Fear"
"607,2019-10-01,38.0,Fear,8343.2763671875,15305343413,Fear"
"608,2019-10-02,39.0,Fear,8393.0419921875,13125712443,Fear"
"609,2019-10-03,37.0,Fear,8259.9921875,13668823409,Fear"
"610,2019-10-04,30.0,Fear,8205.939453125,13139456229,Fear"
"611,2019-10-05,31.0,Fear,8151.50048828125,12200497197,Fear"
"612,2019-10-06,32.0,Fear,7988.15576171875,13160830305,Fear"
"613,2019-10-07,27.0,Fear,8245.623046875,18009742607,Fear"
"614,2019-10-08,39.0,Fear,8228.783203125,15592264032,Fear"
"615,2019-10-09,37.0,Fear,8595.740234375,19384942333,Fear"
"616,2019-10-10,41.0,Fear,8586.4736328125,17618660671,Fear"
"617,2019-10-11,39.0,Fear,8321.7568359375,19604381101,Fear"
"618,2019-10-12,38.0,Fear,8336.5556640625,14532641605,Fear"
"619,2019-10-13,38.0,Fear,8321.005859375,13808286059,Fear"
"620,2019-10-14,37.0,Fear,8374.6865234375,15151387859,Fear"
"621,2019-10-15,39.0,Fear,8205.369140625,15220412632,Fear"
"622,2019-10-16,40.0,Fear,8047.52685546875,16071646996,Fear"
"623,2019-10-17,40.0,Fear,8103.9111328125,14313052244,Fear"
"624,2019-10-18,40.0,Fear,7973.20751953125,15651592610,Fear"
"625,2019-10-19,41.0,Fear,7988.560546875,13797825640,Fear"
"626,2019-10-20,37.0,Fear,8222.078125,15504249442,Fear"
"627,2019-10-21,37.0,Fear,8243.720703125,15868748866,Fear"
"628,2019-10-22,39.0,Fear,8078.203125,16803377857,Fear"
"629,2019-10-23,33.0,Fear,7514.671875,21942878958,Fear"
"630,2019-10-24,20.0,Extreme Fear,7493.48876953125,16268708849,Fear"
"631,2019-10-25,24.0,Extreme Fear,8660.7001953125,28705065488,Fear"
"632,2019-10-26,53.0,Neutral,9244.97265625,44496255609,Neutral"
"633,2019-10-27,50.0,Neutral,9551.71484375,32593129501,Neutral"
"634,2019-10-28,52.0,Neutral,9256.1484375,30948255332,Neutral"
"635,2019-10-29,54.0,Neutral,9427.6875,28426779937,Neutral"
"636,2019-10-30,53.0,Neutral,9205.7265625,27706531577,Neutral"
"637,2019-10-31,50.0,Neutral,9199.5849609375,26583653947,Neutral"
"638,2019-11-01,49.0,Neutral,9261.1044921875,24324691031,Neutral"
"639,2019-11-02,51.0,Neutral,9324.7177734375,21242676385,Neutral"
"640,2019-11-03,56.0,Greed,9235.3544921875,21132220847,Greed"
"641,2019-11-04,49.0,Neutral,9412.6123046875,26170255634,Neutral"
"642,2019-11-05,54.0,Neutral,9342.52734375,26198609048,Neutral"
"643,2019-11-06,53.0,Neutral,9360.8798828125,23133895765,Neutral"
"644,2019-11-07,54.0,Neutral,9267.5615234375,22700383839,Neutral"
"645,2019-11-08,42.0,Fear,8804.880859375,24333037836,Fear"
"646,2019-11-09,38.0,Fear,8813.58203125,17578630606,Fear"
"647,2019-11-10,39.0,Fear,9055.5263671875,20587919881,Fear"
"648,2019-11-11,40.0,Fear,8757.7880859375,20265510765,Fear"
"649,2019-11-12,39.0,Fear,8815.662109375,20309769107,Fear"
"650,2019-11-13,38.0,Fear,8808.2626953125,17545755405,Fear"
"651,2019-11-14,41.0,Fear,8708.0947265625,19084739975,Fear"
"652,2019-11-15,38.0,Fear,8491.9921875,21796856471,Fear"
"653,2019-11-16,41.0,Fear,8550.7607421875,16495389808,Fear"
"654,2019-11-17,38.0,Fear,8577.9755859375,18668638897,Fear"
"655,2019-11-18,38.0,Fear,8309.2861328125,21579470673,Fear"
"656,2019-11-19,32.0,Fear,8206.1455078125,21083613816,Fear"
"657,2019-11-20,32.0,Fear,8027.26806640625,20764300437,Fear"
"658,2019-11-21,30.0,Fear,7642.75,22514243371,Fear"
"659,2019-11-22,20.0,Extreme Fear,7296.57763671875,34242315785,Fear"
"660,2019-11-23,23.0,Extreme Fear,7397.796875,21008924418,Fear"
"661,2019-11-24,21.0,Extreme Fear,7047.9169921875,30433517289,Fear"
"662,2019-11-25,17.0,Extreme Fear,7146.1337890625,42685231262,Fear"
"663,2019-11-26,21.0,Extreme Fear,7218.37109375,21129505542,Fear"
"664,2019-11-27,20.0,Extreme Fear,7531.66357421875,23991412764,Fear"
"665,2019-11-28,32.0,Fear,7463.10595703125,19050116751,Fear"
"666,2019-11-29,31.0,Fear,7761.24365234375,19709695456,Fear"
"667,2019-11-30,38.0,Fear,7569.6298828125,17158194786,Fear"
"668,2019-12-01,25.0,Extreme Fear,7424.29248046875,18720708479,Fear"
"669,2019-12-02,28.0,Fear,7321.98828125,17082040706,Fear"
"670,2019-12-03,28.0,Fear,7320.1455078125,14797485769,Fear"
"671,2019-12-04,24.0,Extreme Fear,7252.03466796875,21664240918,Fear"
"672,2019-12-05,21.0,Extreme Fear,7448.3076171875,18816085231,Fear"
"673,2019-12-06,29.0,Fear,7546.99658203125,18104466307,Fear"
"674,2019-12-07,32.0,Fear,7556.23779296875,15453520564,Fear"
"675,2019-12-08,28.0,Fear,7564.34521484375,15409908086,Fear"
"676,2019-12-09,32.0,Fear,7400.8994140625,17872021272,Fear"
"677,2019-12-10,26.0,Fear,7278.11962890625,18249031195,Fear"
"678,2019-12-11,20.0,Extreme Fear,7217.42724609375,16350490689,Fear"
"679,2019-12-12,23.0,Extreme Fear,7243.13427734375,18927080224,Fear"
"680,2019-12-13,22.0,Extreme Fear,7269.6845703125,17125736940,Fear"
"681,2019-12-14,27.0,Fear,7124.673828125,17137029730,Fear"
"682,2019-12-15,21.0,Extreme Fear,7152.3017578125,16881129804,Fear"
"683,2019-12-16,24.0,Extreme Fear,6932.48046875,20213265950,Fear"
"684,2019-12-17,23.0,Extreme Fear,6640.51513671875,22363804217,Fear"
"685,2019-12-18,15.0,Extreme Fear,7276.802734375,31836522778,Fear"
"686,2019-12-19,21.0,Extreme Fear,7202.84423828125,25904604416,Fear"
"687,2019-12-20,23.0,Extreme Fear,7218.81640625,22633815180,Fear"
"688,2019-12-21,23.0,Extreme Fear,7191.15869140625,19312552168,Fear"
"689,2019-12-22,20.0,Extreme Fear,7511.5888671875,23134537956,Fear"
"690,2019-12-23,33.0,Fear,7355.62841796875,27831788041,Fear"
"691,2019-12-24,25.0,Extreme Fear,7322.5322265625,22991622105,Fear"
"692,2019-12-25,22.0,Extreme Fear,7275.15576171875,21559505149,Fear"
"693,2019-12-26,39.0,Fear,7238.966796875,22787010034,Fear"
"694,2019-12-27,38.0,Fear,7290.08837890625,22777360996,Fear"
"695,2019-12-28,37.0,Fear,7317.990234375,21365673026,Fear"
"696,2019-12-29,37.0,Fear,7422.65283203125,22445257702,Fear"
"697,2019-12-30,40.0,Fear,7292.9951171875,22874131672,Fear"
"698,2019-12-31,38.0,Fear,7193.59912109375,21167946112,Fear"
"699,2020-01-01,37.0,Fear,7200.17431640625,18565664997,Fear"
"700,2020-01-02,39.0,Fear,6985.47021484375,20802083465,Fear"
"701,2020-01-03,38.0,Fear,7344.88427734375,28111481032,Fear"
"702,2020-01-04,38.0,Fear,7410.65673828125,18444271275,Fear"
"703,2020-01-05,39.0,Fear,7411.3173828125,19725074095,Fear"
"704,2020-01-06,41.0,Fear,7769.21923828125,23276261598,Fear"
"705,2020-01-07,40.0,Fear,8163.6923828125,28767291327,Fear"
"706,2020-01-08,51.0,Neutral,8079.86279296875,31672559265,Neutral"
"707,2020-01-09,44.0,Fear,7879.0712890625,24045990466,Fear"
"708,2020-01-10,41.0,Fear,8166.55419921875,28714583844,Fear"
"709,2020-01-11,50.0,Neutral,8037.53759765625,25521165085,Neutral"
"710,2020-01-12,45.0,Fear,8192.494140625,22903438381,Fear"
"711,2020-01-13,49.0,Neutral,8144.1943359375,22482910688,Neutral"
"712,2020-01-14,56.0,Greed,8827.7646484375,44841784107,Greed"
"713,2020-01-15,54.0,Neutral,8807.0107421875,40102834650,Neutral"
"714,2020-01-16,55.0,Greed,8723.7861328125,31313981931,Greed"
"715,2020-01-17,54.0,Neutral,8929.0380859375,36372139320,Neutral"
"716,2020-01-18,51.0,Neutral,8942.80859375,32337772627,Neutral"
"717,2020-01-19,53.0,Neutral,8706.2451171875,34217320471,Neutral"
"718,2020-01-20,48.0,Neutral,8657.642578125,26422375678,Neutral"
"719,2020-01-21,49.0,Neutral,8745.89453125,24097418512,Neutral"
"720,2020-01-22,52.0,Neutral,8680.8759765625,22600204051,Neutral"
"721,2020-01-23,49.0,Neutral,8406.515625,25770680779,Neutral"
"722,2020-01-24,40.0,Fear,8445.4345703125,24397913026,Fear"
"723,2020-01-25,41.0,Fear,8367.84765625,19647331549,Fear"
"724,2020-01-26,42.0,Fear,8596.830078125,22177678796,Fear"
"725,2020-01-27,50.0,Neutral,8909.8193359375,28647338393,Neutral"
"726,2020-01-28,54.0,Neutral,9358.58984375,34398744403,Neutral"
"727,2020-01-29,57.0,Greed,9316.6298828125,30682598115,Greed"
"728,2020-01-30,57.0,Greed,9508.9931640625,32378792851,Greed"
"729,2020-01-31,55.0,Greed,9350.529296875,29432489719,Greed"
"730,2020-02-01,57.0,Greed,9392.875,25922656496,Greed"
"731,2020-02-02,57.0,Greed,9344.365234375,30835736946,Greed"
"732,2020-02-03,59.0,Greed,9293.521484375,30934096509,Greed"
"733,2020-02-04,56.0,Greed,9180.962890625,29893183716,Greed"
"734,2020-02-05,53.0,Neutral,9613.423828125,35222060874,Neutral"
"735,2020-02-06,61.0,Greed,9729.8017578125,37628823716,Greed"
"736,2020-02-07,56.0,Greed,9795.943359375,34522718159,Greed"
"737,2020-02-08,56.0,Greed,9865.119140625,35172043762,Greed"
"738,2020-02-09,56.0,Greed,10116.673828125,35807884663,Greed"
"739,2020-02-10,57.0,Greed,9856.611328125,39386548075,Greed"
"740,2020-02-11,52.0,Neutral,10208.236328125,37648059389,Neutral"
"741,2020-02-12,61.0,Greed,10326.0546875,43444303830,Greed"
"742,2020-02-13,65.0,Greed,10214.3798828125,49356071373,Greed"
"743,2020-02-14,63.0,Greed,10312.1162109375,43338264162,Greed"
"744,2020-02-15,64.0,Greed,9889.4248046875,43865054831,Greed"
"745,2020-02-16,59.0,Greed,9934.43359375,43374780305,Greed"
"746,2020-02-17,49.0,Neutral,9690.142578125,45998298413,Neutral"
"747,2020-02-18,53.0,Neutral,10141.99609375,47271023953,Neutral"
"748,2020-02-19,50.0,Neutral,9633.38671875,46992019710,Neutral"
"749,2020-02-20,44.0,Fear,9608.4755859375,44925260237,Fear"
"750,2020-02-21,44.0,Fear,9686.44140625,40930547513,Fear"
"751,2020-02-22,43.0,Fear,9663.181640625,35838025154,Fear"
"752,2020-02-23,46.0,Fear,9924.515625,41185185761,Fear"
"753,2020-02-24,46.0,Fear,9650.1748046875,45080496648,Fear"
"754,2020-02-25,44.0,Fear,9341.705078125,42515259129,Fear"
"755,2020-02-26,41.0,Fear,8820.5224609375,50420050762,Fear"
"756,2020-02-27,39.0,Fear,8784.494140625,45470195695,Fear"
"757,2020-02-28,40.0,Fear,8672.455078125,44605450443,Fear"
"758,2020-02-29,38.0,Fear,8599.5087890625,35792392544,Fear"
"759,2020-03-01,39.0,Fear,8562.4541015625,35349164300,Fear"
"760,2020-03-02,38.0,Fear,8869.669921875,42857674409,Fear"
"761,2020-03-03,38.0,Fear,8787.7861328125,42386715821,Fear"
"762,2020-03-04,40.0,Fear,8755.24609375,34746706368,Fear"
"763,2020-03-05,41.0,Fear,9078.7626953125,39698054597,Fear"
"764,2020-03-06,39.0,Fear,9122.5458984375,40826885651,Fear"
"765,2020-03-07,38.0,Fear,8909.9541015625,36216930370,Fear"
"766,2020-03-08,33.0,Fear,8108.1162109375,39973102121,Fear"
"767,2020-03-09,17.0,Extreme Fear,7923.64453125,46936995808,Fear"
"768,2020-03-10,16.0,Extreme Fear,7909.7294921875,42213940994,Fear"
"769,2020-03-11,17.0,Extreme Fear,7911.43017578125,38682762605,Fear"
"770,2020-03-12,14.0,Extreme Fear,4970.7880859375,53980357243,Fear"
"771,2020-03-13,10.0,Extreme Fear,5563.70703125,74156772075,Fear"
"772,2020-03-14,8.0,Extreme Fear,5200.3662109375,36154506008,Fear"
"773,2020-03-15,12.0,Extreme Fear,5392.31494140625,33997889639,Fear"
"774,2020-03-16,9.0,Extreme Fear,5014.47998046875,45368026430,Fear"
"775,2020-03-17,8.0,Extreme Fear,5225.62939453125,38622642935,Fear"
"776,2020-03-18,11.0,Extreme Fear,5238.4384765625,37878801016,Fear"
"777,2020-03-19,12.0,Extreme Fear,6191.19287109375,51000731797,Fear"
"778,2020-03-20,9.0,Extreme Fear,6198.7783203125,54442976103,Fear"
"779,2020-03-21,9.0,Extreme Fear,6185.06640625,42494390880,Fear"
"780,2020-03-22,11.0,Extreme Fear,5830.2548828125,40099664740,Fear"
"781,2020-03-23,10.0,Extreme Fear,6416.31494140625,46491916000,Fear"
"782,2020-03-24,12.0,Extreme Fear,6734.8037109375,48221910672,Fear"
"783,2020-03-25,13.0,Extreme Fear,6681.06298828125,44590107888,Fear"
"784,2020-03-26,14.0,Extreme Fear,6716.4404296875,35319797642,Fear"
"785,2020-03-27,12.0,Extreme Fear,6469.79833984375,34585598367,Fear"
"786,2020-03-28,8.0,Extreme Fear,6242.19384765625,34885225901,Fear"
"787,2020-03-29,12.0,Extreme Fear,5922.04296875,28373690931,Fear"
"788,2020-03-30,10.0,Extreme Fear,6429.841796875,37101651525,Fear"
"789,2020-03-31,12.0,Extreme Fear,6438.64453125,32786468812,Fear"
"790,2020-04-01,12.0,Extreme Fear,6606.7763671875,40346426266,Fear"
"791,2020-04-02,14.0,Extreme Fear,6793.62451171875,47660646124,Fear"
"792,2020-04-03,14.0,Extreme Fear,6733.38720703125,38976504903,Fear"
"793,2020-04-04,12.0,Extreme Fear,6867.52734375,33185988584,Fear"
"794,2020-04-05,12.0,Extreme Fear,6791.12939453125,29510409856,Fear"
"795,2020-04-06,12.0,Extreme Fear,7271.78125,46896904615,Fear"
"796,2020-04-07,20.0,Extreme Fear,7176.41455078125,44243482668,Fear"
"797,2020-04-08,21.0,Extreme Fear,7334.0986328125,37563249549,Fear"
"798,2020-04-09,22.0,Extreme Fear,7302.08935546875,34815139178,Fear"
"799,2020-04-10,15.0,Extreme Fear,6865.4931640625,43622840992,Fear"
"800,2020-04-11,15.0,Extreme Fear,6859.0830078125,31222085946,Fear"
"801,2020-04-12,10.0,Extreme Fear,6971.091796875,35759567632,Fear"
"802,2020-04-13,11.0,Extreme Fear,6845.03759765625,38619308647,Fear"
"803,2020-04-14,15.0,Extreme Fear,6842.427734375,34110434052,Fear"
"804,2020-04-15,18.0,Extreme Fear,6642.10986328125,32288311031,Fear"
"805,2020-04-16,13.0,Extreme Fear,7116.80419921875,46783242377,Fear"
"806,2020-04-17,15.0,Extreme Fear,7096.1845703125,32513423567,Fear"
"807,2020-04-18,18.0,Extreme Fear,7257.6650390625,32447188386,Fear"
"808,2020-04-19,16.0,Extreme Fear,7189.4248046875,31311210215,Fear"
"809,2020-04-20,15.0,Extreme Fear,6881.95849609375,37747113936,Fear"
"810,2020-04-21,17.0,Extreme Fear,6880.3232421875,32589741511,Fear"
"811,2020-04-22,19.0,Extreme Fear,7117.20751953125,33249153866,Fear"
"812,2020-04-23,19.0,Extreme Fear,7429.724609375,43500782316,Fear"
"813,2020-04-24,20.0,Extreme Fear,7550.90087890625,34636526286,Fear"
"814,2020-04-25,24.0,Extreme Fear,7569.93603515625,32941541447,Fear"
"815,2020-04-26,21.0,Extreme Fear,7679.8671875,33070154491,Fear"
"816,2020-04-27,28.0,Fear,7795.60107421875,36162144725,Fear"
"817,2020-04-28,26.0,Fear,7807.05859375,33187959921,Fear"
"818,2020-04-29,26.0,Fear,8801.0380859375,60201052203,Fear"
"819,2020-04-30,44.0,Fear,8658.5537109375,66964629541,Fear"
"820,2020-05-01,40.0,Fear,8864.7666015625,44068389997,Fear"
"821,2020-05-02,40.0,Fear,8988.5966796875,40134388683,Fear"
